name,H_mag,a,e,sin_i,n,g,s,LCE,My,family1
37554,15.61,2.3142621,0.1182296,0.1070651,102.242732,35.463079,-38.446081,7.56,2,0
37557,15.53,2.3845921,0.1645831,0.0378017,97.751187,39.75856,-44.077509,10.72,2,135
37559,14.26,2.4414884,0.192125,0.2218171,94.354445,34.758625,-45.042689,16.78,2,0
37560,14.87,2.3321935,0.1219075,0.0872546,101.065399,36.65593,-39.486964,2.54,2,0
37562,13.69,2.3671098,0.2238999,0.3970859,98.840044,17.132513,-37.360844,76.1,2,25
37563,14.45,2.4315461,0.1000926,0.1342713,94.933502,38.16868,-42.135754,2.93,2,0
37567,13.79,2.3329098,0.1588411,0.208434,101.019468,31.605736,-39.360603,31.5,2,0
37569,13.67,2.3070773,0.2110473,0.1115758,102.723166,35.345071,-42.605395,88.0,2,0
37570,14.78,2.3504822,0.1000917,0.1079193,99.888079,36.62095,-39.243576,8.21,2,4
37571,15.23,2.3616475,0.197845,0.0462186,99.179644,38.915408,-44.951793,20.45,2,135
37573,14.94,2.3795901,0.1898747,0.0405374,98.059379,39.690249,-45.336973,5.85,2,135
37585,15.08,2.3322066,0.1018735,0.1211039,101.064836,35.563892,-38.429312,2.99,2,4
37586,13.12,2.3274032,0.2164314,0.3806005,101.37984,18.300663,-36.236382,60.3,2,25
37588,13.94,2.4310504,0.2341235,0.4024101,94.965794,17.947062,-39.984719,1.26,2,0
37596,14.29,2.4028374,0.2985413,0.3939915,96.644063,19.414159,-44.098503,109.3,2,0
37604,14.87,2.3286479,0.1700833,0.0836161,101.296031,36.776663,-41.513333,5.73,2,0
37605,14.38,2.3999783,0.1054243,0.1111245,96.813056,38.235975,-41.374224,2.22,2,4
37606,14.96,2.4763862,0.2008742,0.0631682,92.365439,52.242329,-51.420192,88.16,2,0
37607,15.1,2.3632438,0.1931627,0.0993447,99.078571,37.739207,-44.201541,40.6,2,0
37622,15.47,2.3507848,0.2072391,0.0445719,99.867519,38.472108,-45.040685,34.0,2,135
37624,15.67,2.3682815,0.1736925,0.0433012,98.762949,39.086378,-43.802943,11.65,2,135
37627,14.27,2.4820825,0.1523225,0.1859077,92.048306,45.224114,-45.599163,45.63,2,0
37629,15.91,2.3483703,0.1406154,0.0482305,100.022388,38.098714,-41.220584,2.49,2,135
37632,15.08,2.3187207,0.0874663,0.1225964,101.948123,35.035404,-37.511531,2.91,2,4
37633,15.43,2.3239737,0.1405538,0.0589992,101.601998,37.023598,-40.129406,3.04,2,0
37639,14.39,2.3221561,0.1240985,0.0682569,101.721479,36.741532,-39.32885,3.28,2,0
37640,14.76,2.3758552,0.1001112,0.109502,98.291687,37.417964,-40.234553,23.89,2,4
37641,14.57,2.420805,0.1612887,0.0461418,95.565111,41.19531,-45.562578,17.07,2,135
37643,15.15,2.3734512,0.1982037,0.0128922,98.44044,39.723633,-45.686377,50.9,2,0
37644,14.77,2.426675,0.1723948,0.0472279,95.218565,41.568938,-46.496731,1.97,2,135
37645,14.06,2.4855087,0.112119,0.1126736,91.857675,47.63512,-45.36565,11.35,2,0
37646,14.17,2.4880888,0.1599282,0.1652139,91.716832,60.237903,-47.401396,89.81,2,0
37648,14.92,2.4697012,0.1122576,0.0799724,92.740961,42.376204,-45.092595,2.68,2,0
37650,14.81,2.4006669,0.2231081,0.407319,96.774776,16.541476,-38.016655,9.68,2,25
37670,15.89,2.4089889,0.1008227,0.0217165,96.269922,40.42815,-42.372069,3.31,2,0
37671,14.55,2.3844736,0.2421673,0.3910326,97.761699,18.345213,-39.3327,40.32,2,0
37675,14.38,2.3046144,0.2791201,0.1463182,102.900954,34.166326,-46.993664,455.42,2,0
37678,15.28,2.3965543,0.2357646,0.4011608,97.024599,17.397694,-38.925613,40.6,2,0
37679,15.98,2.302977,0.100862,0.0350242,102.995395,36.505615,-37.999638,22.09,2,0
37682,14.71,2.3059177,0.1572197,0.0984074,102.79689,35.531822,-39.784376,43.81,2,0
37683,15.26,2.3391174,0.2267194,0.0821491,100.616486,37.447595,-45.532128,65.48,2,0
37684,15.84,2.3370035,0.2558709,0.0967323,100.756244,37.098115,-47.509781,95.76,2,0
37706,14.77,2.3187432,0.1340299,0.0948561,101.94624,36.012094,-39.33566,8.86,2,0
37708,15.38,2.3794602,0.0127797,0.1093663,98.068624,37.364861,-38.813577,2.98,2,0
37711,14.97,2.3876727,0.0964342,0.1181658,97.562779,37.47758,-40.472047,0.0,2,4
37712,15.32,2.4498431,0.120522,0.1082342,93.871327,40.182634,-44.148117,2.55,2,0
37717,14.79,2.3280528,0.1891418,0.3958345,101.339847,16.398859,-34.271136,102.85,2,25
37718,15.3,2.3627222,0.1374286,0.0873402,99.112375,37.796365,-41.36837,14.78,2,0
37719,15.37,2.4255841,0.1749086,0.0461181,95.283185,41.563634,-46.609099,32.3,2,135
37720,14.6,2.3819837,0.1812142,0.0428076,97.911844,39.698608,-44.893937,22.32,2,135
37723,14.91,2.4829209,0.0795709,0.0951458,92.00133,43.540395,-44.290115,2.73,2,0
37724,15.28,2.4209451,0.1735051,0.0440852,95.557033,41.385251,-46.312048,11.64,2,135
37725,14.9,2.3390206,0.1411991,0.0982123,100.623051,36.650408,-40.419977,2.77,2,0
37726,15.14,2.3600015,0.2055978,0.1958588,99.28411,33.377403,-43.078082,20.25,2,0
37727,15.38,2.3200525,0.0977992,0.1128958,101.860228,35.429302,-37.954102,2.94,2,0
37728,14.66,2.3568453,0.2054595,0.0842915,99.482699,37.987074,-44.881798,36.74,2,163
37730,14.63,2.4233918,0.1067031,0.0913672,95.412894,39.622189,-42.676075,4.47,2,0
37733,14.6,2.3119223,0.1261043,0.0861317,102.397879,35.98214,-38.849992,0.78,2,0
37735,14.55,2.3371559,0.2139915,0.0984378,100.743259,36.812511,-44.333434,134.41,2,0
37738,14.97,2.4409763,0.1707902,0.0174101,94.382834,42.721659,-47.260972,18.16,2,0
37740,14.59,2.4186364,0.1645804,0.0880366,95.692948,40.243821,-45.250525,26.29,2,0
37776,15.53,2.3867659,0.0955893,0.1189115,97.618407,37.422251,-40.402196,3.14,2,4
37787,15.44,2.3075405,0.1420555,0.0749557,102.689614,36.125461,-39.402328,3.84,2,0
37788,15.93,2.3143098,0.2020022,0.0476134,102.238572,37.04884,-42.995335,44.58,2,0
37791,14.8,2.321196,0.1201207,0.1252398,101.784907,35.091547,-38.553626,3.38,2,0
37792,15.72,2.3518044,0.1113933,0.045982,99.803477,38.160532,-40.219692,3.91,2,0
37796,15.31,2.3113894,0.1471045,0.0730832,102.433119,36.315812,-39.789384,9.9,2,0
37805,14.41,2.3237926,0.1156505,0.1419654,101.614447,34.524624,-38.264743,3.81,2,0
37808,14.54,2.3324978,0.1157072,0.0602827,101.045551,37.241986,-39.502228,2.52,2,0
37809,15.73,2.3643798,0.1893067,0.0390751,99.006663,39.07422,-44.579421,22.8,2,135
37810,15.68,2.363601,0.0947515,0.0687019,99.057177,38.122441,-40.007235,3.28,2,0
37811,14.59,2.3007554,0.2127146,0.1393837,103.143185,34.156944,-42.049927,78.4,2,0
37812,14.58,2.3779484,0.1917406,0.0391586,98.160935,39.650782,-45.384112,74.59,2,135
37814,14.7,2.3403286,0.0928863,0.1158668,100.539049,35.994653,-38.545049,3.01,2,4
37815,14.88,2.3927679,0.1830603,0.0438107,97.250207,40.166326,-45.525057,8.17,2,135
37816,15.01,2.3649326,0.1485844,0.071316,98.973102,38.322579,-42.130116,17.11,2,0
37817,14.72,2.4235536,0.1577528,0.0246255,95.402732,41.502703,-45.59814,6.6,2,20
37818,15.69,2.3711131,0.1288771,0.0793445,98.58652,38.26923,-41.437202,3.22,2,0
37819,14.83,2.3166657,0.1113516,0.0951791,102.084449,35.864474,-38.436853,42.46,2,0
37820,13.62,2.3398704,0.1455187,0.2200484,100.568869,31.066363,-38.9388,26.9,2,0
37821,14.43,2.4120701,0.1776398,0.2108048,96.086209,33.986052,-43.210174,5.83,2,0
37822,15.13,2.4028119,0.1684273,0.0979695,96.642,39.190172,-44.572569,32.43,2,0
37823,14.82,2.4358597,0.1619163,0.038662,94.680402,42.023616,-46.369472,9.07,2,135
37824,14.18,2.3308465,0.0889339,0.1204714,101.154323,35.512538,-38.021644,34.99,2,4
37825,14.97,2.4073697,0.1683191,0.0235012,96.366589,40.89486,-45.431682,12.64,2,20
37826,15.03,2.3629085,0.1875463,0.0506004,99.100046,38.841424,-44.327188,41.6,2,0
37828,14.05,2.3958322,0.0890429,0.1150627,97.064665,37.891774,-40.625899,3.46,2,4
37829,14.09,2.333401,0.1279118,0.0726403,100.98685,37.062308,-39.89544,4.11,2,0
37830,13.93,2.3812006,0.2031455,0.4026065,97.964197,16.394899,-36.390365,5.48,2,25
37834,15.09,2.3219446,0.1239482,0.1226568,101.73562,35.216261,-38.759805,3.42,2,0
37835,14.99,2.3882784,0.2076879,0.0858912,97.526632,39.273899,-46.549441,92.64,2,163
37836,14.68,2.3814141,0.1140961,0.1026372,97.947566,37.893268,-41.023323,3.73,2,0
37838,14.49,2.3131939,0.1248688,0.0757969,102.313395,36.265904,-38.946613,0.57,2,0
37839,15.58,2.4490988,0.0907342,0.1676696,93.914784,36.81843,-41.87276,2.61,2,0
37840,15.28,2.3848935,0.154361,0.0836576,97.732852,38.80229,-43.170426,6.53,2,0
37841,14.7,2.3645616,0.1074869,0.1286034,98.997053,36.364305,-39.756708,0.0,2,0
37842,14.76,2.3818293,0.1004784,0.110175,97.922067,37.59359,-40.475711,2.98,2,4
37843,14.55,2.4219258,0.1621192,0.0368901,95.498983,41.360403,-45.714921,7.91,2,135
37844,15.08,2.4210642,0.1637013,0.0466692,95.54997,41.218637,-45.709859,13.79,2,135
37845,14.3,2.3051426,0.1221899,0.0662507,102.849526,36.19728,-38.609113,8.8,2,0
37846,15.06,2.4385211,0.1142558,0.1095534,94.526101,39.580662,-43.36928,2.91,2,4
37849,14.87,2.4732696,0.1167834,0.0956256,92.540319,42.676083,-45.238319,2.24,2,0
37851,15.46,2.4322156,0.1526284,0.0444319,94.89346,41.598196,-45.623612,1.97,2,135
37853,14.83,2.4421156,0.1714301,0.0559097,94.316684,42.307308,-47.138096,5.16,2,0
37854,14.29,2.3718612,0.1740076,0.1514773,98.539957,35.917414,-42.623193,0.11,2,0
37855,13.82,2.3097723,0.1306603,0.0896453,102.542938,35.829509,-38.904615,25.18,2,0
37856,14.63,2.4224369,0.1745832,0.0407358,95.468661,41.491251,-46.467276,19.44,2,135
37858,14.85,2.3765855,0.0939681,0.1143122,98.24648,37.253861,-40.007332,3.0,2,4
37867,14.83,2.4226124,0.1705338,0.0243679,95.458127,41.630788,-46.308453,35.34,2,20
37868,14.74,2.409548,0.1524598,0.033481,96.23607,40.739966,-44.606544,5.23,2,0
37870,14.7,2.390342,0.1692134,0.0229393,97.39846,40.178346,-44.671013,6.04,2,20
37871,14.48,2.4549292,0.1343367,0.0555361,93.579288,42.333898,-45.666875,11.4,2,0
37874,15.01,2.4794802,0.2075049,0.0781978,92.18402,56.916583,-52.428882,140.89,2,0
37875,14.76,2.4790116,0.1077941,0.1020306,92.219007,43.450158,-45.023085,3.59,2,0
37882,14.68,2.3961431,0.1713144,0.1429269,97.045411,37.261596,-43.712356,16.79,2,0
37902,14.66,2.4592902,0.0955935,0.1263268,93.331051,39.34325,-43.286151,2.95,2,0
37906,14.21,2.3763792,0.1553094,0.0909746,98.258761,38.279876,-42.758425,2.35,2,0
37913,15.03,2.4137775,0.1604082,0.0479884,95.983504,40.803794,-45.155472,34.57,2,135
37917,14.21,2.4436058,0.1807043,0.1511714,94.23096,39.133403,-46.295811,8.07,2,0
37919,13.85,2.418398,0.2236843,0.2243473,95.708012,33.721303,-46.163904,29.09,2,0
37946,14.93,2.4581662,0.1731519,0.2574721,93.396128,32.794546,-43.409798,3.04,2,0
37982,14.73,2.4774577,0.0198656,0.0827952,92.305946,40.534928,-43.16319,2.97,2,0
37983,14.05,2.4888057,0.1193257,0.1482354,91.675746,52.194941,-45.134003,24.64,2,0
38063,14.19,2.3424417,0.204356,0.2243002,100.400833,31.133877,-41.960072,46.01,2,0
38068,14.53,2.4184409,0.2361134,0.218648,95.7063,34.314639,-47.258836,51.42,2,0
38069,14.97,2.3033607,0.1337507,0.1243667,102.969671,34.556064,-38.404738,5.0,2,0
38072,15.56,2.3161916,0.1405442,0.0755785,102.114663,36.423802,-39.687509,10.73,2,0
38079,14.04,2.3234043,0.2554363,0.3892102,101.642692,17.910536,-38.096847,52.18,2,0
38085,15.25,2.3109514,0.200388,0.4046406,102.465739,15.499137,-33.958893,10.32,2,25
38088,14.88,2.3064451,0.1195792,0.17446,102.763572,32.536711,-37.343777,9.14,2,0
38093,14.94,2.3189566,0.0984086,0.1253568,101.932527,34.963211,-37.780918,0.0,2,4
38096,15.16,2.3957967,0.1532097,0.0263032,97.066181,40.317141,-44.040234,17.67,2,20
38097,14.79,2.3050571,0.2191666,0.3872883,102.858709,17.217389,-35.396425,41.96,2,25
38098,15.02,2.3510157,0.1492986,0.0746181,99.853585,37.73677,-41.535491,27.8,2,0
38099,15.19,2.3205622,0.1125504,0.1150056,101.826605,35.407563,-38.402619,3.08,2,0
38106,15.33,2.3309913,0.2132499,0.0833433,101.141743,36.966428,-44.189417,114.42,2,0
38110,14.67,2.3431118,0.114018,0.1068581,100.359762,36.444197,-39.427003,3.36,2,0
38113,15.46,2.3403797,0.1100429,0.1207044,100.535701,35.867947,-39.006089,2.86,2,0
38118,15.22,2.3413719,0.1457592,0.0967147,100.471428,36.793648,-40.734166,4.52,2,0
38119,14.27,2.3959597,0.1086771,0.1112811,97.056792,38.134352,-41.318947,2.15,2,4
38120,15.29,2.410506,0.1751685,0.0465355,96.17853,40.830803,-45.878264,1.38,2,135
38121,15.02,2.3329057,0.1796948,0.0624722,101.018429,37.425181,-42.398597,46.6,2,0
38123,15.21,2.3273533,0.0696428,0.1154918,101.381288,35.531623,-37.504435,5.52,2,0
38124,15.3,2.32236,0.1673609,0.0868169,101.707899,36.451567,-41.073526,31.18,2,0
38125,13.71,2.4539274,0.1042172,0.1428156,93.637351,38.522704,-43.049646,2.77,2,0
38131,15.44,2.407238,0.1544065,0.0424017,96.37411,40.544904,-44.553916,26.0,2,135
38136,15.1,2.3813907,0.1149137,0.0716347,97.948855,38.76067,-41.394549,2.4,2,0
38138,15.71,2.3977541,0.1571018,0.0257147,96.945338,40.727738,-44.360529,32.58,2,20
38139,14.79,2.4264915,0.188655,0.0437723,95.22916,41.860535,-47.57787,30.77,2,135
38141,14.97,2.3097302,0.1255136,0.0842645,102.544744,35.949162,-38.760215,14.21,2,0
38145,14.81,2.3928825,0.1136173,0.115555,97.244132,37.833999,-41.306824,3.98,2,0
38146,14.99,2.313417,0.098522,0.1253715,102.29897,34.784636,-37.574226,2.98,2,4
38147,14.72,2.390991,0.0989503,0.1053873,97.359579,38.060576,-40.863502,5.61,2,0
38156,14.73,2.3226382,0.1516815,0.0884131,101.691009,36.370997,-40.319563,13.7,2,0
38158,15.36,2.4531298,0.1530864,0.0552332,93.682187,42.710202,-46.584472,6.26,2,135
38163,14.85,2.4123633,0.2570779,0.1443833,96.064247,38.840786,-50.854361,87.31,2,0
38165,14.26,2.3180972,0.1205801,0.1300664,101.989156,34.812406,-38.390523,3.93,2,0
38173,15.52,2.3553959,0.2116954,0.0825699,99.574468,38.016776,-45.239638,20.16,2,0
38175,15.99,2.3615048,0.179133,0.0407056,99.188434,38.878729,-43.818402,8.55,2,135
38176,14.8,2.4522805,0.1477278,0.0373248,93.730856,42.79795,-46.372029,4.34,2,0
38181,14.28,2.3095435,0.2892832,0.4140781,102.561788,15.902927,-38.821952,151.66,2,0
38183,14.8,2.3533083,0.1449505,0.0469951,99.70763,38.3158,-41.630997,8.67,2,135
38184,14.99,2.3266928,0.1916237,0.014322,101.423465,37.791769,-43.041541,12.68,2,0
38186,15.34,2.397818,0.2010305,0.0390807,96.942925,40.301033,-46.968513,32.23,2,0
38187,14.89,2.346709,0.0978509,0.1079123,100.129118,36.489338,-39.029049,1.8,2,0
38189,14.52,2.360595,0.104791,0.0416474,99.246373,38.516002,-40.376831,4.55,2,0
38190,15.26,2.418449,0.1394217,0.0525968,95.704797,40.508091,-44.190975,28.27,2,0
38194,15.34,2.329705,0.1463081,0.1179206,101.227498,35.709965,-40.021296,16.06,2,0
38196,14.39,2.4189044,0.2308586,0.2489493,95.656951,32.238935,-46.057158,203.49,2,0
38198,14.56,2.4531538,0.1469855,0.0427425,93.680802,42.767218,-46.34044,4.79,2,135
38200,14.45,2.3497837,0.0948952,0.1127038,99.932641,36.425435,-39.004318,1.47,2,4
38204,14.92,2.418404,0.2117405,0.0438319,95.707119,41.48896,-48.759147,34.76,2,0
38207,14.72,2.3932102,0.1664118,0.023308,97.223261,40.282159,-44.647285,39.88,2,20
38210,15.06,2.4715166,0.1015503,0.1224033,92.639091,40.589615,-44.079431,3.11,2,0
38212,14.64,2.3080867,0.2019078,0.0926533,102.652395,35.902067,-42.310442,46.25,2,0
38214,15.38,2.3290104,0.1864781,0.0248172,101.27173,37.800716,-42.817986,24.76,2,0
38216,15.01,2.3454187,0.2148044,0.0651537,100.210801,38.022791,-45.163087,39.01,2,0
38218,14.96,2.4596062,0.2272929,0.1267702,93.309786,44.146862,-51.379927,91.25,2,0
38223,14.45,2.3173898,0.1262795,0.0864856,102.03561,36.167518,-39.068743,2.73,2,0
38225,14.02,2.4261858,0.1089935,0.133343,95.248329,38.13254,-42.24383,2.56,2,0
38233,14.15,2.3144107,0.1125179,0.1428219,102.233124,34.177681,-37.809467,2.29,2,0
38235,14.42,2.4234654,0.0337314,0.0432539,95.408622,40.307269,-41.357122,3.02,2,0
38236,14.76,2.3697136,0.0986182,0.1126362,98.674236,37.102044,-39.899483,3.16,2,4
38237,15.45,2.3784047,0.1870799,0.0424744,98.132666,39.595194,-45.092286,22.06,2,135
38247,15.05,2.3317498,0.2075357,0.0689117,101.093439,37.394849,-43.975445,53.86,2,0
38278,14.7,2.4575449,0.1598199,0.0819392,93.429454,42.680853,-46.913237,30.3,2,0
38286,15.28,2.4118031,0.1616311,0.0240613,96.100982,41.018888,-45.253796,2.12,2,20
38307,14.65,2.4343824,0.2745323,0.1397797,94.784825,41.062942,-54.037835,246.48,2,0
38314,14.66,2.3535359,0.1827782,0.1146434,99.693208,36.805778,-42.932004,50.76,2,0
38317,14.19,2.481736,0.0728758,0.1131682,92.067354,41.944024,-43.735762,2.91,2,0
38322,14.95,2.4417456,0.241511,0.1656866,94.340169,39.663314,-50.550832,86.43,2,0
38327,15.01,2.3479706,0.160395,0.0785753,100.048039,37.569181,-41.898972,42.33,2,0
38328,15.15,2.418417,0.189082,0.0459489,95.706655,41.173012,-47.11697,30.86,2,135
38330,14.49,2.4388085,0.1684606,0.0452634,94.508643,42.220274,-46.869539,10.2,2,135
38335,14.19,2.4293735,0.1131788,0.1050903,95.060634,39.418199,-42.996499,2.75,2,4
38336,15.21,2.3461016,0.1966272,0.1067764,100.167184,36.869493,-43.52899,18.29,2,0
38341,15.04,2.4256074,0.1757584,0.075295,95.281044,40.962464,-46.393187,47.52,2,0
38343,14.68,2.4736831,0.1811618,0.1121748,92.517238,46.770122,-48.81137,51.63,2,0
38345,14.58,2.4072685,0.1046432,0.1075587,96.373269,38.542648,-41.701074,29.05,2,4
38355,14.33,2.4659342,0.2437689,0.1081629,92.9546,48.175317,-53.944974,152.69,2,0
38360,14.79,2.4297431,0.1590736,0.0512079,95.03837,41.449909,-45.819009,46.73,2,135
38375,14.52,2.4689725,0.1052864,0.1141891,92.782276,40.794228,-44.263464,3.12,2,0
38440,14.51,2.3609597,0.1535187,0.0577143,99.223099,38.4672,-42.301022,3.26,2,0
38580,14.23,2.4306063,0.1343444,0.2047978,94.989296,34.527878,-41.908173,8.62,2,0
38588,14.98,2.3305087,0.0897583,0.1166608,101.175407,35.635154,-38.080324,3.03,2,4
38612,14.25,2.3366386,0.1165022,0.0968403,100.777143,36.535031,-39.369047,2.94,2,0
38618,14.0,2.4516901,0.170283,0.261474,93.766603,31.876758,-42.979275,9.63,2,0
38633,14.18,2.4024388,0.1751364,0.2374953,96.665074,31.811981,-42.141085,13.48,2,0
38641,15.42,2.3477583,0.1942888,0.0383815,100.063157,38.437686,-44.100044,37.93,2,135
38648,15.62,2.3535418,0.1921343,0.041713,99.693326,38.615134,-44.218044,25.72,2,135
38651,15.53,2.3286293,0.2138641,0.0397885,101.292662,37.765954,-44.485483,45.18,2,0
38654,15.25,2.3526618,0.2072896,0.0413904,99.747637,38.668006,-45.169636,54.41,2,135
38657,15.26,2.4056183,0.2003147,0.0916832,96.47182,39.821206,-46.828178,16.0,2,0
38661,15.28,2.3086557,0.2032499,0.0842677,102.61366,36.141754,-42.518931,64.04,2,0
38663,14.58,2.3904349,0.2299676,0.0808143,97.395339,39.707847,-48.427258,152.28,2,0
38666,15.1,2.4140576,0.1943372,0.0420255,95.966142,41.308445,-47.352993,31.5,2,135
38671,14.9,2.442729,0.1535809,0.0375989,94.281248,42.282125,-46.227304,1.64,2,135
38672,14.66,2.4181725,0.2306388,0.1621829,95.726009,37.943611,-48.417264,34.34,2,0
38673,15.19,2.3827002,0.1665557,0.0278866,97.867592,39.800178,-44.142553,6.79,2,20
38677,15.36,2.3548626,0.1799851,0.0411105,99.608547,38.614826,-43.554396,4.98,2,135
38681,15.32,2.4097935,0.1144824,0.1215889,96.221878,38.158435,-41.95953,26.09,2,0
38687,15.69,2.3467389,0.0847951,0.0318153,100.12699,38.075031,-39.274742,3.12,2,0
38688,15.25,2.4025705,0.1530882,0.0498782,96.65577,40.23771,-44.220297,10.07,2,135
38690,14.95,2.4468751,0.1471621,0.1228684,94.042041,39.974249,-45.042795,7.91,2,0
38691,14.55,2.3234562,0.0977216,0.1145526,101.636436,35.489588,-38.058555,2.94,2,4
38695,15.17,2.3976582,0.1769637,0.0446111,96.947958,40.536654,-45.406582,19.16,2,135
38696,15.45,2.3227559,0.089355,0.1093767,101.682422,35.616989,-37.865844,1.14,2,4
38702,15.3,2.3696956,0.1830377,0.0408633,98.674445,39.230629,-44.430193,5.57,2,135
38704,15.67,2.4606827,0.1572543,0.0480582,93.250885,43.783611,-47.269844,30.35,2,135
38705,15.3,2.4600932,0.1832916,0.0194819,93.284269,45.14103,-49.127902,10.39,2,0
38706,14.55,2.3639081,0.0921472,0.123201,99.038159,36.505616,-39.333975,2.85,2,4
38710,14.95,2.3091517,0.1414485,0.0905112,102.582195,35.811491,-39.30818,3.48,2,2076
38714,14.89,2.3802098,0.1738062,0.0756753,98.021356,38.947692,-44.101321,0.1,2,0
38715,14.84,2.3637626,0.0966973,0.1031824,99.047121,37.21096,-39.72516,5.02,2,0
38716,15.1,2.4877893,0.1097019,0.0756686,91.731134,52.342161,-46.18794,35.96,2,0
38719,15.03,2.316663,0.114828,0.1544787,102.079363,33.773049,-37.801316,18.73,2,0
38720,14.88,2.3704909,0.0865203,0.1219795,98.625792,36.746908,-39.448406,4.96,2,0
38721,14.43,2.4447339,0.1634358,0.0841712,94.165286,41.607623,-46.463959,0.0,2,0
38723,14.08,2.3990437,0.0853562,0.1143087,96.86976,38.111497,-40.668385,3.53,2,4
38724,14.99,2.482856,0.0953797,0.102021,92.004894,44.274218,-44.708915,0.77,2,0
38726,14.79,2.3868652,0.0936084,0.1179721,97.612322,37.447688,-40.356498,2.99,2,4
38731,14.84,2.4444261,0.1777781,0.0401002,94.183303,42.899476,-47.792407,35.67,2,135
38732,14.78,2.3552093,0.0824341,0.1090999,99.587462,36.695445,-38.917257,3.0,2,0
38733,14.9,2.3557541,0.0940929,0.1129314,99.552883,36.613378,-39.208116,2.83,2,4
38734,15.74,2.3944112,0.1485445,0.0489507,97.150453,39.90356,-43.616497,6.85,2,135
38737,15.67,2.3006754,0.0500572,0.0801933,103.150159,35.606922,-36.550388,13.29,2,0
38738,14.87,2.4396951,0.1644753,0.2049521,94.458414,35.318407,-43.773659,3.44,2,0
38740,15.01,2.4307742,0.159145,0.0450884,94.977826,41.614446,-45.916917,7.59,2,135
38742,15.45,2.3775931,0.2213415,0.0905963,98.184929,38.778241,-46.942152,142.56,2,0
38744,15.42,2.3203317,0.0989636,0.0991785,101.841766,35.865917,-38.149679,2.29,2,0
38745,15.09,2.3003819,0.130034,0.0788021,103.169549,35.761978,-38.614689,0.5,2,0
38746,15.01,2.411781,0.1007187,0.1134557,96.103094,38.445183,-41.670468,3.06,2,0
38747,15.8,2.4377146,0.1682296,0.0758138,94.572418,41.493667,-46.516077,3.99,2,0
38749,15.3,2.3011554,0.1491165,0.0611327,103.117243,36.192329,-39.550872,24.04,2,0
38752,15.89,2.3760439,0.1507656,0.0260392,98.27939,39.456307,-43.009472,2.12,2,20
38757,15.24,2.3440601,0.1562321,0.0453305,100.298322,38.037964,-41.775699,2.76,2,135
38759,15.09,2.3797854,0.0816941,0.12445,98.04845,36.933436,-39.650563,2.97,2,0
38760,14.96,2.3763488,0.1187496,0.1211507,98.261081,37.085729,-40.7394,3.63,2,0
38762,15.29,2.4307422,0.1911483,0.1244245,94.979829,39.783737,-46.91203,6.76,2,0
38763,14.91,2.4322997,0.160938,0.0250985,94.888416,41.967822,-46.201397,3.39,2,20
38764,14.9,2.468224,0.1986159,0.1726863,92.823573,42.424059,-48.331955,34.78,2,0
38766,15.04,2.3380771,0.1375319,0.0879046,100.683955,36.892543,-40.335389,3.59,2,0
38768,14.84,2.4239624,0.152457,0.0222859,95.378626,41.47306,-45.33459,2.84,2,20
38771,14.87,2.4470995,0.1677361,0.0463995,94.028653,42.773118,-47.235141,22.48,2,135
38773,14.89,2.4479251,0.1513156,0.0406434,93.980044,42.528157,-46.333312,55.21,2,0
38774,14.23,2.372578,0.0980064,0.0902687,98.495428,37.904082,-40.263447,2.91,2,0
38776,15.45,2.3540063,0.2182579,0.0381963,99.662423,38.823295,-46.031026,31.54,2,0
38778,14.82,2.4724587,0.1233418,0.1115943,92.585931,42.250686,-45.23648,2.93,2,4
38780,14.92,2.3951316,0.1052516,0.1103783,97.10718,38.081768,-41.174149,5.07,2,4
38781,15.25,2.330889,0.1333745,0.0857587,101.150906,36.669942,-39.892118,48.86,2,0
38784,15.79,2.3477344,0.110859,0.1116513,100.063573,36.434993,-39.440251,11.5,2,0
38786,14.82,2.3392467,0.0904465,0.1234659,100.608881,35.682164,-38.33851,3.08,2,4
38787,15.15,2.3524668,0.1003347,0.1166595,99.761658,36.3914,-39.220909,0.22,2,4
38789,14.01,2.3737624,0.1138078,0.0981843,98.421656,37.771415,-40.757782,3.0,2,0
38790,14.16,2.3977069,0.0792366,0.1136958,96.950547,38.187536,-40.447206,40.41,2,0
38791,14.66,2.3950445,0.1790886,0.0574227,97.111467,40.027069,-45.289823,18.13,2,0
38795,13.78,2.4630051,0.0856782,0.1309864,93.119988,39.068178,-43.034999,4.27,2,0
38803,14.4,2.392884,0.1744636,0.0450221,97.243372,40.084094,-44.994041,14.12,2,135
38804,14.74,2.3865299,0.107759,0.1144386,97.632803,37.63242,-40.855416,2.99,2,4
38808,15.79,2.440143,0.1884033,0.0386922,94.430825,42.829021,-48.30731,17.16,2,135
38810,14.65,2.4631358,0.1231113,0.0372932,93.111886,42.976365,-45.649704,3.0,2,0
38813,14.47,2.4149951,0.1638898,0.0233925,95.910406,41.206181,-45.545778,35.25,2,20
38815,15.3,2.4061918,0.1513472,0.0492376,96.437595,40.372978,-44.301243,4.88,2,0
38816,15.16,2.3197427,0.1870186,0.020235,101.879775,37.471457,-42.453818,48.56,2,0
38817,15.25,2.325157,0.1146687,0.1044772,101.524772,35.906376,-38.770431,3.39,2,0
38818,14.57,2.3995789,0.0610415,0.0787067,96.837272,39.07324,-40.530376,2.87,2,0
