name,H_mag,a,e,sin_i,n,g,s,LCE,My,family1
74472,13.91,2.9965309,0.1090743,0.1932305,69.382918,68.910594,-72.476177,4.12,-2,0
74482,14.11,3.0043594,0.1086422,0.2486504,69.113258,58.929517,-68.37384,1.02,-2,0
74486,13.87,3.0088737,0.0854204,0.1925403,68.956427,70.113993,-71.269472,0.3,-2,221
74492,13.66,3.0181005,0.0567951,0.4130438,68.646929,18.919187,-51.003034,1.77,-2,0
74503,14.88,3.0125076,0.248935,0.2892351,68.83209,53.98291,-85.733157,60.06,10,0
74527,13.39,2.9843486,0.09403,0.1883285,69.808512,68.203817,-70.587015,1.1,-2,221
75778,14.06,2.9676184,0.1492291,0.2407598,70.400709,58.91645,-70.901936,2.18,-2,0
75805,13.91,2.9813366,0.0795161,0.1910993,69.914589,67.22523,-69.075096,1.5,-2,221
75818,14.39,2.9668943,0.0917991,0.1658246,70.425335,70.121504,-70.653134,1.24,-2,0
75851,14.34,2.9973438,0.0590387,0.1901357,69.355078,68.886393,-68.934656,0.42,-2,221
75858,14.71,2.9678826,0.0861292,0.1815313,70.390526,67.658048,-69.277295,3.37,-2,221
75865,14.86,3.0072404,0.0516866,0.0383367,69.010589,87.331411,-76.022221,1.49,-2,0
75871,14.63,2.9702979,0.0459599,0.1586375,70.30447,70.845361,-68.480493,0.25,-2,221
75985,14.52,2.9881343,0.059043,0.1831274,69.675938,69.056144,-68.801678,1.86,-2,221
75989,13.68,2.9952812,0.0686068,0.1852437,69.426549,69.583489,-69.68669,1.5,-2,221
76009,14.7,2.9859102,0.0334424,0.1636823,69.753351,71.615731,-68.798037,28.6,-2,0
76010,14.38,2.9899484,0.1761128,0.0577471,69.608347,87.644494,-90.044935,0.94,-2,0
76014,14.72,2.9582646,0.0498036,0.0273337,70.732142,81.895467,-72.334927,43.77,-2,0
76022,14.89,2.9941222,0.0510192,0.0265356,69.464894,85.729727,-75.135807,1.49,-2,0
76051,14.82,2.9759532,0.1281455,0.0291112,70.101385,85.021934,-80.981955,1.56,-2,0
76055,14.84,2.9979671,0.1377456,0.0224868,69.329843,88.618794,-84.591518,1.54,-2,0
76064,14.98,3.0289475,0.0678732,0.0479655,68.269995,90.522625,-78.62258,122.33,10,0
76090,13.85,2.9910536,0.1743648,0.38221,69.579112,30.12788,-64.856733,4.83,10,0
76113,14.06,3.0229365,0.0738957,0.1229908,68.474182,82.825715,-75.803869,0.67,-2,0
76126,13.3,2.9792532,0.1319283,0.159957,69.986616,73.043769,-76.151962,1.47,-2,0
76132,14.92,3.0023664,0.0690065,0.1555616,69.180191,75.208928,-72.120365,1.4,-2,0
76134,14.66,3.0153452,0.0654146,0.05033,68.732294,88.269606,-77.309027,1.77,-2,0
76136,14.11,2.9856138,0.0702966,0.1847146,69.75953,68.661445,-69.188299,41.58,10,221
76145,14.73,2.967141,0.0690186,0.1715955,70.416905,68.862541,-68.695651,0.89,-2,221
76155,14.02,3.0169135,0.0273073,0.2378563,68.682285,61.797939,-65.409342,1.53,-2,0
76159,15.31,3.0254911,0.0681173,0.0310086,68.38644,90.958977,-78.675842,0.43,-2,0
76164,15.27,3.0138259,0.1021824,0.0410329,68.783735,89.327057,-80.856707,1.47,-2,0
76165,14.38,2.9986962,0.0668854,0.1725123,69.307672,72.038189,-70.682335,1.22,-2,221
76182,14.47,2.9708929,0.0821975,0.1802083,70.283524,68.040646,-69.284255,1.48,-2,221
76186,14.2,2.9908143,0.0776709,0.1742911,69.58197,71.00231,-70.71286,0.0,-2,221
76188,14.85,2.9639503,0.0997387,0.0309258,70.528435,82.95157,-76.494107,12.72,-2,0
76221,14.39,3.0110645,0.0906865,0.1705491,68.880562,74.291587,-73.431901,1.2,-2,221
76227,14.68,2.9664489,0.109558,0.0595107,70.439352,82.081251,-77.195484,0.52,-2,0
76239,14.29,2.9609728,0.0820611,0.1761814,70.637148,68.46523,-68.801412,11.01,-2,221
76258,14.66,2.9790116,0.061407,0.1678672,69.996139,70.505614,-69.286879,1.63,-2,221
76263,14.1,2.968474,0.0621668,0.1860376,70.369781,66.6356,-67.497128,1.41,-2,221
76275,14.05,3.0179355,0.1042386,0.1588016,68.644869,77.455263,-76.029272,0.64,-2,0
76298,14.62,2.9826158,0.0686487,0.1748658,69.86932,69.877659,-69.524718,1.07,-2,221
76324,14.4,2.9847799,0.138115,0.0722256,69.790552,84.177513,-82.160746,4.91,-2,0
76346,13.86,2.9627861,0.0684721,0.1708516,70.572269,68.708174,-68.405259,0.0,-2,221
76356,14.07,3.0296797,0.0172603,0.177089,68.246969,75.153954,-70.397257,3.32,-2,0
76370,13.94,2.9886556,0.0642192,0.1802574,69.657143,69.636074,-69.309856,14.32,-2,221
76376,14.39,2.9744012,0.0471288,0.1837459,70.159463,67.417034,-67.321842,1.5,-2,0
76379,14.75,3.0115442,0.0890753,0.0190347,68.862089,89.34247,-79.542585,1.51,-2,0
76382,13.53,2.9797709,0.0769762,0.179781,69.96925,68.901419,-69.554883,6.29,-2,221
76391,13.91,3.0277934,0.2337942,0.202725,68.284964,71.667852,-94.026027,237.06,10,0
76395,13.89,2.9634732,0.0754693,0.1870285,70.548713,66.372117,-67.866386,14.48,-2,221
76414,13.77,2.9898671,0.0639673,0.1719206,69.615111,71.102318,-69.916827,1.34,-2,221
76428,14.09,3.0007231,0.0694767,0.1956379,69.237941,68.408949,-69.372708,1.51,-2,221
76432,13.53,2.9976209,0.2667545,0.313782,69.344726,47.308599,-84.37248,142.92,10,0
76433,14.11,2.9853045,0.0873502,0.1945042,69.773257,67.180425,-69.686134,43.21,-2,221
76434,14.24,2.9991298,0.063959,0.167231,69.292563,72.966423,-70.828933,1.43,-2,221
76436,13.81,2.9950099,0.073532,0.1855779,69.436008,69.556068,-69.959004,2.96,-2,221
76438,14.24,2.9857148,0.1180175,0.2093896,69.760749,65.0562,-71.33851,45.64,10,0
76439,14.5,2.9649035,0.0836736,0.0437698,70.494746,81.880372,-74.863867,1.5,-2,0
76445,13.59,2.9888035,0.0750657,0.1800902,69.652822,69.79532,-70.014846,11.41,-2,221
76449,13.71,2.9953835,0.0880802,0.1938076,69.423071,68.356008,-70.468978,0.0,-2,221
76452,13.54,2.9838139,0.0697056,0.1830739,69.827376,68.705144,-69.131567,0.05,-2,221
76471,13.64,3.0072108,0.0790187,0.179862,69.01342,72.045167,-71.572926,1.47,-2,221
76480,13.95,2.9676895,0.0500211,0.162929,70.397286,69.973644,-68.264568,0.93,-2,221
76485,14.29,3.0072076,0.1050669,0.1837434,69.01333,71.779596,-73.565995,1.18,-2,221
76488,14.73,3.0036185,0.118924,0.0260468,69.134539,88.729109,-82.303768,1.47,-2,0
76498,14.13,2.9960044,0.0866295,0.1792854,69.401153,70.894994,-71.424026,2.05,-2,221
76502,14.08,3.0007395,0.0782598,0.1890792,69.237143,69.666585,-70.428705,2.09,-2,221
76520,14.63,2.9843698,0.1731902,0.0253325,69.803687,88.33833,-89.615821,7.95,-2,0
76526,14.44,3.0163522,0.0665086,0.0441967,68.697608,88.763967,-77.577983,57.83,10,0
76553,13.97,2.9934294,0.0618219,0.1508325,69.49039,74.693102,-71.314004,0.38,-2,179
76557,14.41,2.9938144,0.1632029,0.1598331,69.475659,75.648229,-82.117604,1.5,-2,0
76574,13.66,2.9719036,0.0542112,0.2644595,70.249855,52.708497,-62.073701,0.11,10,0
76577,14.75,3.0185307,0.0757189,0.1443274,68.624609,79.208433,-74.418696,1.45,-2,0
76585,14.06,2.9646866,0.0672111,0.1744038,70.50447,68.23125,-68.249183,1.04,-2,221
76588,13.58,2.981796,0.1972654,0.2177203,69.89733,65.378461,-81.603504,1.66,-2,0
76600,14.4,2.9751799,0.0824586,0.1691895,70.131337,70.168086,-70.307114,1.5,-2,221
76603,14.34,3.0041877,0.1531876,0.2896189,69.119859,50.56201,-68.969559,21.33,-2,0
76608,13.29,3.0058679,0.0589148,0.1777072,69.059812,72.004818,-70.334387,2.64,-2,221
76613,13.96,2.9899831,0.1208389,0.1825521,69.610686,70.262999,-74.048107,1.3,-2,0
76614,14.25,2.9790763,0.0743021,0.2068585,69.994631,64.216342,-67.477559,1.42,-2,0
76616,14.49,2.9819788,0.0812449,0.1856966,69.891851,68.216464,-69.608205,1.46,-2,221
76619,13.93,2.9921983,0.0796061,0.1786619,69.53374,70.469608,-70.659641,1.51,-2,221
76640,13.95,2.9944015,0.0800275,0.2032909,69.457541,66.454537,-69.108239,1.48,-2,221
76661,14.0,2.9672202,0.065179,0.167969,70.414014,69.354631,-68.697866,1.45,-2,221
76667,14.03,3.0289087,0.0898229,0.1898611,68.262574,72.996091,-73.430901,155.85,10,221
76676,15.38,3.0237639,0.0527804,0.0214535,68.445222,90.662981,-77.588881,1.56,-2,0
76682,14.32,2.9639618,0.06201,0.1769435,70.530433,67.725372,-67.754282,1.56,-2,0
76689,14.3,3.0062576,0.1202819,0.2042831,69.046403,68.197144,-73.489813,6.73,-2,0
76701,14.29,2.9954572,0.0825801,0.1928668,69.420529,68.457645,-70.119231,1.28,-2,221
76709,14.37,2.970231,0.0794416,0.1989713,70.307468,64.866008,-67.788285,0.69,-2,0
76712,15.36,2.9614851,0.0452067,0.1585946,70.618724,70.009313,-67.889999,1.57,-2,221
76734,15.02,2.9700694,0.2009804,0.0374369,70.307806,90.523696,-94.344845,7.79,-2,0
76741,14.35,2.9888166,0.1884961,0.1663976,69.650784,74.996686,-85.625896,30.09,-2,0
76749,14.03,2.9704192,0.153127,0.1370539,70.29826,76.604453,-79.864511,15.09,-2,0
76754,14.14,2.9813749,0.0628867,0.173746,69.912988,69.864617,-69.169726,1.53,-2,221
76770,14.07,3.0025704,0.1723139,0.0407372,69.169426,90.289463,-91.16122,1.51,-2,0
76775,14.46,3.0233252,0.1139782,0.1298133,68.460444,82.903045,-79.48848,27.16,-2,0
76776,14.84,3.0287455,0.1091349,0.1378033,68.279088,81.506231,-78.976512,211.2,10,0
76777,13.33,2.9859395,0.038286,0.1705838,69.751224,70.584669,-68.556353,39.08,-2,221
76782,14.8,2.9862803,0.1645936,0.2504465,69.745669,58.008381,-73.346183,46.11,10,0
76806,13.74,3.0055042,0.0826882,0.1756809,69.072117,72.594142,-72.017588,2.02,-2,221
77166,14.62,2.9953409,0.0567499,0.0305887,69.422414,85.864207,-75.50951,0.0,-2,0
77331,14.23,3.0246996,0.0807913,0.1763714,68.415268,75.092149,-73.175711,0.24,10,221
77340,13.8,2.9797832,0.1894356,0.1795255,69.967223,72.093336,-83.737633,0.0,-2,0
77385,14.4,2.967231,0.0876894,0.1999775,70.41417,64.617783,-68.093829,0.0,-2,0
77415,13.9,3.0139177,0.072381,0.1757147,68.783009,73.508231,-71.857611,1.64,-2,221
77426,13.92,2.9798911,0.1432586,0.3850554,69.971167,30.439106,-66.870877,10.54,10,0
77431,14.78,2.9646329,0.0198108,0.0329471,70.50484,81.251385,-71.717952,1.48,-2,0
77451,13.77,3.0198432,0.031165,0.2209225,68.581891,65.581612,-66.98331,3.93,-2,0
77454,14.28,2.995807,0.1372103,0.0764102,69.405342,85.286498,-82.949915,0.78,-2,0
77466,13.76,3.0120453,0.0904913,0.1783798,68.846232,73.08588,-72.942776,27.55,-2,221
77473,14.44,2.9832523,0.1209898,0.0206337,69.844376,85.900285,-80.774285,10.91,-2,0
77489,13.74,2.9701448,0.0839983,0.1900318,70.310296,66.418839,-68.711004,0.0,-2,221
77523,14.04,2.9810241,0.091363,0.1791717,69.925116,69.333197,-70.765227,1.65,-2,221
77533,14.94,2.9809203,0.1156345,0.1865399,69.928752,68.535766,-72.509659,3.34,-2,0
77562,14.94,3.0101852,0.0706222,0.0335483,68.909066,88.294516,-77.602208,1.59,-2,0
77572,13.91,3.0020699,0.0697723,0.1975587,69.191365,68.218385,-69.343738,1.43,-2,221
77583,14.13,2.9958185,0.0626848,0.1858923,69.407961,69.476232,-69.32521,1.45,-2,221
77586,13.99,2.9888559,0.065784,0.1574878,69.649967,73.266903,-70.809101,4.07,-2,179
77591,14.38,3.0099067,0.0262908,0.1864961,68.921138,70.739194,-68.722686,1.45,-2,0
77598,13.89,2.9872533,0.100594,0.1844682,69.706466,69.276822,-71.642676,0.73,-2,221
77609,14.63,2.9842191,0.0734353,0.0485838,69.811107,83.790761,-75.481192,0.85,-2,0
77624,14.16,3.0017172,0.1563893,0.1960236,69.202424,70.039294,-78.572158,5.48,-2,0
77625,14.42,2.9670612,0.0962206,0.1788547,70.419593,68.239959,-70.197698,3.68,-2,221
77630,14.3,2.9917324,0.0911534,0.18095,69.549905,70.200086,-71.377316,2.02,-2,221
77636,13.95,2.9737318,0.1141361,0.2641448,70.184659,53.480228,-66.017306,0.32,10,0
77649,14.69,3.0282645,0.2317835,0.2194231,68.281804,70.26355,-93.836206,238.37,10,0
77664,14.58,2.9622237,0.0616814,0.1688187,70.592397,68.870215,-68.101292,0.0,-2,221
77669,14.74,2.9752825,0.0539366,0.1322104,70.127251,74.94098,-70.601048,1.48,-2,0
77687,14.77,2.9917906,0.0794889,0.194316,69.548336,67.765236,-69.545256,1.39,-2,221
77691,14.69,2.9779519,0.0654316,0.1956973,70.0341,65.951683,-67.655119,1.5,-2,0
77698,14.38,2.9674995,0.0852711,0.1701493,70.403932,69.374552,-69.914844,1.21,-2,0
77709,14.17,2.9920398,0.0522559,0.1736303,69.539365,70.964784,-69.346666,1.55,-2,221
77714,13.73,2.9806125,0.0762005,0.1751302,69.939796,69.717919,-69.860937,3.03,-2,221
77717,13.98,3.0130906,0.0697675,0.1737513,68.811335,73.744678,-71.726702,1.34,-2,221
77730,13.93,2.9744032,0.0733658,0.2049959,70.159704,64.106028,-67.250029,1.66,-2,0
77752,14.24,2.9909161,0.0733771,0.1920924,69.57885,67.984598,-69.22909,2.34,-2,221
77759,13.5,3.01279,0.0692171,0.1725721,68.821342,73.913148,-71.736196,24.22,-2,221
77762,13.64,3.0101471,0.0900351,0.1838572,68.912384,71.877936,-72.376499,0.7,-2,221
77765,14.15,3.0202335,0.0874167,0.1791295,68.566842,74.006525,-73.203172,13.89,-2,221
77766,13.03,3.0219022,0.0767666,0.2224514,68.511532,65.883721,-69.166681,1.02,-2,0
77785,13.79,3.0289155,0.0998655,0.2542814,68.273463,59.897627,-68.823351,166.75,10,0
77789,14.67,2.9662068,0.0622438,0.1700102,70.450191,68.925641,-68.345003,1.27,-2,221
77805,14.77,3.0007707,0.061545,0.171839,69.235815,72.401212,-70.511431,1.51,-2,221
77809,14.11,2.9735894,0.0622499,0.1771478,70.187982,68.517996,-68.40356,1.49,-2,221
77816,14.09,3.0073917,0.0596783,0.1729929,69.0072,73.017142,-70.770527,1.5,-2,221
77830,14.56,3.0084749,0.0268699,0.1981595,68.970635,68.542519,-67.846038,1.73,-2,0
77831,13.8,3.0011726,0.0930759,0.1485309,69.221109,76.509011,-74.350904,1.73,-2,0
77842,13.77,2.9685419,0.0690883,0.1823838,70.367238,67.306481,-68.123264,1.5,-2,221
77845,14.04,2.976711,0.0807926,0.1861413,70.077589,67.607013,-69.189641,1.52,-2,221
77852,14.74,3.0050089,0.111034,0.1139719,69.08761,82.003456,-78.504007,1.69,-2,0
77890,15.36,3.0110066,0.183562,0.0270288,68.878267,92.97888,-94.990581,1.6,-2,0
77896,14.22,3.0214177,0.0673914,0.1720432,68.526867,75.121213,-72.249143,2.84,-2,221
77912,13.82,3.0051233,0.0442568,0.1964321,69.086012,68.559089,-68.308759,1.49,-2,0
78021,14.24,3.0014498,0.1204055,0.2002386,69.212356,68.401141,-73.480862,1.7,-2,0
78087,14.53,2.9643868,0.0701466,0.1854118,70.515383,66.555544,-67.710091,1.45,-2,221
78092,14.02,3.0291192,0.1688974,0.1832609,68.261404,75.477332,-84.969595,232.39,10,0
78100,15.11,3.0288086,0.2533761,0.1330647,68.276222,87.166536,-110.318917,299.09,10,0
78107,13.89,2.9654456,0.0871178,0.1814462,70.477364,67.554478,-69.184219,1.57,-2,221
78128,14.45,3.0000965,0.1317724,0.056249,69.256346,87.227451,-83.188217,1.76,-2,0
78136,14.77,2.9803388,0.1308667,0.0267223,69.946547,85.723958,-81.804789,0.39,-2,0
78147,14.27,2.9631105,0.1069177,0.1579168,70.559595,71.825133,-72.20369,14.01,-2,0
78168,14.39,2.9684556,0.0727789,0.1742354,70.370108,68.617003,-68.860107,1.11,-2,221
78180,14.52,2.9679845,0.0582141,0.1665629,70.386825,69.543088,-68.457213,1.63,-2,221
78185,14.48,3.0062023,0.0738067,0.1814056,69.048253,71.589788,-71.020598,2.34,-2,221
78198,14.4,2.9719508,0.0828353,0.1826518,70.246024,67.756128,-69.242523,1.49,-2,221
78209,14.78,3.0289434,0.145403,0.0756191,68.264768,91.184019,-87.533191,192.11,10,0
78212,14.39,3.0285516,0.0545648,0.184192,68.285707,73.674017,-71.234994,123.13,10,0
78234,14.32,2.965254,0.0842469,0.1744924,70.484094,68.561961,-69.405308,0.68,-2,221
78237,14.68,2.9956101,0.0318704,0.2112243,69.41595,64.75492,-66.277481,1.31,-2,0
78259,15.12,2.9755601,0.087075,0.0365492,70.11603,83.432,-76.141363,1.5,-2,0
78267,14.54,2.98037,0.0985461,0.1722914,69.947996,70.483687,-71.798693,2.61,-2,221
78316,14.16,3.0250466,0.0555787,0.1298499,68.402803,81.980725,-74.342636,6.17,-2,0
78322,14.44,2.9781827,0.0756995,0.1765591,70.025451,69.228942,-69.569535,1.49,-2,221
78356,14.61,2.9669333,0.0987385,0.2347707,70.425523,58.576369,-66.317533,1.66,-2,0
78359,14.37,3.0065044,0.0781349,0.1779905,69.037725,72.261537,-71.58722,1.63,-2,221
78380,15.19,3.0032497,0.1291485,0.038513,69.147133,88.571494,-83.526194,1.49,-2,0
78388,15.32,3.0021042,0.1490919,0.021913,69.186311,89.770049,-86.929712,13.48,-2,0
78403,14.62,2.980519,0.0658614,0.1688011,69.942993,70.586171,-69.57816,0.74,-2,221
78404,13.95,3.0077866,0.0685897,0.2004731,68.994162,68.340883,-69.428577,1.66,-2,221
78421,14.3,3.0145327,0.0982357,0.1748272,68.761654,74.155305,-74.078213,1.65,-2,221
78428,15.16,3.0151186,0.1457505,0.09879,68.739247,86.499032,-85.132947,5.17,-2,0
78429,14.94,2.9709809,0.0815954,0.178093,70.280357,68.375598,-69.382867,1.51,-2,221
78452,13.32,3.0190491,0.1450852,0.2389934,68.608469,63.198712,-74.269365,1.24,-2,0
78487,14.73,3.0248662,0.0857321,0.187874,68.409846,73.121812,-72.724607,3.83,-2,221
78496,14.06,3.0032095,0.1018964,0.1720501,69.151048,73.21026,-73.79907,1.59,-2,0
78501,14.58,3.0171073,0.1057069,0.1285065,68.672523,81.838902,-78.086837,0.0,-2,0
78503,14.66,3.0175198,0.134789,0.0615453,68.656886,89.876563,-85.176151,1.59,-2,0
78512,14.92,2.9943478,0.1463102,0.0214635,69.455467,88.446673,-85.654918,1.56,-2,0
78518,13.78,3.003411,0.0795201,0.1775639,69.144456,71.978205,-71.497767,1.29,-2,221
78525,14.57,3.0030307,0.0761847,0.1551795,69.157141,75.438683,-72.727739,1.45,-2,179
78558,14.53,2.963012,0.1061072,0.2015581,70.564907,64.92788,-69.165879,21.49,-2,0
78560,14.29,2.9788491,0.086406,0.1845339,70.002023,68.160846,-69.857125,1.55,-2,221
78573,14.03,3.0055289,0.1201212,0.191391,69.071194,70.495524,-74.463852,1.49,-2,0
78574,14.57,2.965478,0.0424397,0.1605069,70.476108,70.061563,-67.932852,1.52,-2,221
78575,14.42,2.9882409,0.0660629,0.1502387,69.67155,74.203026,-71.231017,6.0,-2,179
78606,14.93,2.9858479,0.023394,0.052525,69.756339,83.237984,-73.026852,36.95,-2,0
78614,14.32,3.0126465,0.1029124,0.179938,68.824648,73.103895,-74.028419,31.53,-2,221
78659,14.34,2.9847388,0.0614997,0.1658824,69.794603,71.426497,-69.820776,1.87,-2,221
78664,14.18,2.9679099,0.1136091,0.1770972,70.389233,69.018764,-71.998089,10.27,-2,0
78665,14.67,2.9978742,0.0772222,0.0853388,69.334641,83.227509,-75.815083,0.21,-2,0
78669,15.24,2.9732536,0.0251992,0.0246364,70.19817,82.626001,-72.564671,1.49,-2,0
78675,14.08,2.9723995,0.0453881,0.1778226,70.230265,68.144007,-67.489571,1.76,-2,0
78679,14.47,2.9794507,0.0800383,0.2140298,69.981563,63.02618,-67.349802,1.3,-2,0
78682,14.33,2.9902544,0.0507552,0.1814324,69.601871,69.49935,-68.642204,1.48,-2,0
78689,13.96,3.0115071,0.1037446,0.1787485,68.865395,73.175906,-74.116429,3.67,-2,221
78719,14.47,2.9689277,0.0802868,0.1816032,70.353405,67.62495,-68.924112,1.46,-2,221
78720,14.25,2.9637882,0.0604189,0.172427,70.536558,68.374024,-67.930205,4.09,-2,221
78727,14.33,2.9791614,0.0286751,0.1810075,69.991294,68.220754,-67.197157,1.49,-2,0
78739,14.15,2.985434,0.050734,0.1628908,69.769047,71.894205,-69.490835,34.24,10,221
78749,13.92,2.9730229,0.0693541,0.181215,70.20809,67.904707,-68.514366,1.16,-2,221
78751,13.93,3.0279984,0.0717112,0.1689793,68.311661,76.689473,-73.167701,97.73,10,221
78760,14.52,2.9815238,0.0995046,0.1790976,69.907524,69.52973,-71.508703,1.47,-2,221
78771,14.37,2.9645612,0.0380294,0.1624707,70.508881,69.689343,-67.599876,1.82,-2,221
78780,14.49,2.9937238,0.0113688,0.2021781,69.481436,66.133954,-66.410656,1.49,-2,0
78781,14.92,2.9960565,0.0577423,0.0402162,69.397593,85.623263,-75.481555,1.4,-2,0
78830,14.09,2.9860456,0.0639802,0.1523899,69.747296,73.607682,-70.83306,49.74,10,179
78844,14.51,2.9651569,0.0856379,0.1817454,70.487681,67.463262,-69.034787,1.01,-2,221
78865,13.9,2.9691222,0.0708032,0.1832226,70.346605,67.248596,-68.209277,1.37,-2,221
78886,15.25,3.0203838,0.08089,0.0361395,68.559965,90.120704,-79.271107,4.75,-2,0
78902,14.31,2.9844799,0.1455501,0.2100527,69.803831,65.374955,-74.422597,3.53,-2,0
78936,14.55,2.9693534,0.0755404,0.1830636,70.338342,67.354769,-68.537103,1.64,-2,221
78948,14.61,2.9917047,0.0408097,0.2581871,69.553131,55.228613,-62.799369,2.35,-2,0
78984,14.4,2.9985797,0.1113959,0.1796453,69.311446,71.554536,-73.881645,3.89,-2,0
78998,14.21,3.017129,0.061618,0.1667666,68.673046,75.325344,-71.979162,1.48,-2,221
79010,14.2,3.0150319,0.1257775,0.158521,68.743785,77.536265,-78.398651,2.6,-2,0
79055,14.53,2.9785831,0.0657055,0.1721328,70.011312,69.848554,-69.245049,1.27,-2,221
79059,14.95,2.9792454,0.0786893,0.0666658,69.986199,82.146935,-75.065174,1.51,-2,0
79070,15.17,2.9635482,0.0599245,0.0272808,70.543362,81.763392,-73.283788,12.99,-2,0
79118,13.64,2.9909276,0.0762044,0.1538822,69.577604,74.157235,-71.876375,1.72,-2,179
79211,14.44,2.9730635,0.0766396,0.1833398,70.206638,67.659123,-68.841682,2.19,-2,221
79268,14.98,2.9996475,0.0881769,0.1746914,69.274553,72.11245,-72.117735,1.49,-2,221
79278,14.62,2.9663437,0.1418965,0.2081829,70.44531,64.903674,-72.725654,2.82,-2,0
79280,14.51,2.9901012,0.1982893,0.0481967,69.602141,89.639119,-95.46318,0.0,-2,0
79334,14.6,2.9644447,0.060326,0.1504657,70.512688,71.554407,-69.223831,1.49,-2,179
79335,15.58,2.9741249,0.029843,0.1836012,70.169313,67.309387,-66.737904,1.46,-2,0
79345,14.44,2.9596507,0.04967,0.1641829,70.685583,69.507765,-67.612813,58.43,10,221
79445,14.85,2.9798471,0.2286822,0.3811503,69.971755,30.527148,-67.994531,8.15,10,0
79455,14.77,2.9809452,0.1607966,0.0377646,69.925659,86.7946,-86.606139,31.12,-2,0
79460,14.45,3.0078069,0.0814663,0.1445403,68.992118,77.737846,-74.087986,1.45,-2,0
79468,14.19,2.9782257,0.089671,0.1808305,70.023895,68.751523,-70.318128,1.49,-2,221
79470,15.32,3.0081265,0.1544896,0.0505944,68.97839,89.777984,-87.885809,0.44,10,0
79471,13.91,2.9913195,0.035604,0.1743068,69.564568,70.614449,-68.586423,24.4,-2,221
79473,13.64,3.012057,0.0872597,0.1941623,68.847629,70.231155,-71.51732,25.72,-2,221
79898,14.38,3.0216706,0.0509585,0.2219238,68.519571,65.717808,-67.72974,0.29,-2,0
79902,14.92,2.9905194,0.1374025,0.1117991,69.590162,81.019513,-80.836201,2.08,-2,0
79909,14.86,3.0108911,0.0819482,0.1537415,68.886251,76.805633,-73.780184,1.52,-2,0
79919,15.21,2.9830065,0.2122457,0.1823198,69.853465,72.943606,-88.517195,14.0,-2,0
79927,13.78,3.011262,0.132366,0.2306979,68.874857,63.759398,-72.924731,1.23,-2,0
79970,15.57,2.9971677,0.0811782,0.0338579,69.3587,86.45277,-77.420802,2.05,-2,0
79971,15.16,2.9960364,0.0598925,0.0281793,69.398215,86.089305,-75.789234,1.49,-2,0
79976,15.1,2.997894,0.0491632,0.0401729,69.333832,85.785787,-75.137023,1.8,-2,0
79984,14.05,2.9781895,0.0876684,0.1774898,70.025118,69.255861,-70.381779,1.49,-2,221
79986,13.76,3.0142316,0.0905323,0.1743222,68.772008,74.066447,-73.383906,4.17,-2,221
80000,13.45,2.9769366,0.0505277,0.1626601,70.06935,70.990801,-68.900351,1.53,-2,221
80001,13.29,2.9940179,0.1998916,0.1771215,69.468135,74.151585,-87.464027,1.95,-2,0
80003,13.84,2.9951544,0.1724094,0.0807197,69.427198,86.34602,-88.926078,3.05,-2,0
80008,14.23,3.028538,0.0902592,0.1784849,68.291946,75.231432,-74.15836,148.19,10,221
80009,13.49,2.9761463,0.072587,0.173727,70.097352,69.430033,-69.404526,1.47,-2,221
80010,14.21,2.9801754,0.083655,0.1798951,69.955202,69.011496,-70.052669,0.0,-2,221
80013,14.78,2.9887885,0.1008935,0.1205134,69.65114,78.761137,-75.730185,16.12,-2,0
80018,14.24,2.9777187,0.1308929,0.2026939,70.041821,65.785648,-72.7145,1.6,-2,0
80020,14.98,2.9683993,0.1593868,0.2517623,70.372759,57.058574,-71.211209,32.36,-2,0
80021,13.81,3.0282574,0.0116201,0.1416769,68.294509,79.319843,-72.418361,95.39,10,0
80028,14.32,2.983527,0.1248736,0.1574652,69.836248,73.677283,-75.794966,12.55,-2,0
80032,13.91,3.0225309,0.135188,0.2099996,68.489143,69.540574,-75.989954,3.41,-2,0
80033,14.82,2.9854746,0.2733053,0.0354344,69.758834,97.75266,-120.048003,123.31,10,0
80038,13.26,2.9938713,0.0782819,0.1983504,69.475895,67.26369,-69.310085,1.45,-2,221
80040,14.91,3.028233,0.1850686,0.0571003,68.274523,92.384701,-96.148101,215.65,10,0
80055,14.28,3.0235798,0.0853005,0.0602844,68.451369,89.468855,-79.414083,12.22,-2,0
80063,14.51,2.9954699,0.1497141,0.1899205,69.41915,70.26829,-77.592884,9.91,-2,0
80064,14.47,3.0010928,0.1909181,0.2295697,69.224411,64.29644,-80.866942,1.11,-2,0
80066,13.92,2.9999346,0.1861234,0.2268703,69.264535,64.598667,-80.216319,3.2,-2,0
80077,15.08,2.9678799,0.1852468,0.0130309,70.386174,90.032605,-90.770982,3.61,-2,0
80082,14.56,3.0129921,0.0435579,0.1854433,68.815144,71.494363,-69.528196,1.51,-2,0
80090,14.8,3.0193647,0.0312595,0.0521615,68.595244,88.396686,-75.748861,2.09,-2,0
81182,13.97,2.9834291,0.0407689,0.2196894,69.841902,62.036148,-65.218293,0.0,-2,0
81387,14.53,2.9976145,0.0876334,0.1577709,69.344794,74.496078,-73.069195,9.21,-2,0
81391,15.07,2.9795752,0.1182191,0.0258799,69.97369,85.186017,-80.022227,1.48,-2,0
